Year,Yield,District_Belagavi,District_ChickkaManglur,District_Dakshinakannada,District_Davanagere,District_Hassan,District_Kodagu,District_Mysuru,District_Shivamogga,District_Udupi,District_Uttarkannada,Tmax_cA_1,Tmax_cA_2,Tmax_cA_3,Tmax_cD_1,Tmax_cD_2,Tmax_cD_3,Tmax_cD_4,Tmax_cD_5,Tmin_cA_1,Tmin_cA_2,Tmin_cA_3,Tmin_cD_1,Tmin_cD_2,Tmin_cD_3,Tmin_cD_4,Tmin_cD_5,Rain_cA_1,Rain_cA_2,Rain_cA_3,Rain_cD_1,Rain_cD_2,Rain_cD_3,Rain_cD_4,Rain_cD_5,RHI_cA_1,RHI_cA_2,RHI_cA_3,RHI_cD_1,RHI_cD_2,RHI_cD_3,RHI_cD_4,RHI_cD_5,RHII_cA_1,RHII_cA_2,RHII_cA_3,RHII_cD_1,RHII_cD_2,RHII_cD_3,RHII_cD_4,RHII_cD_5
1999.0,3582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4304985025,2.21649880325,0.428329919,-0.10928431900000035,-0.576654097,-0.05111065700000017,0.7193342639999998,-1.713319676,1.282420841,1.16653986625,0.14371817,-0.13834064000000001,-0.20230238000000011,-0.17528118000000004,-0.7775767069999999,-0.57487268,-0.8215498175,-0.76137714975,0.75904894975,0.09793566899999995,-0.006130784999999972,0.0072389019999999915,-0.018169698999999984,-3.036195799,-2.13359181275,-1.8246591365,-0.28398988725,-0.2162214229999999,0.8508593960000002,0.0228659120000001,0.34860224400000006,1.135959549,-2.37525010575,-2.24811918525,-0.422529856,0.9758502979999997,0.7422391210000001,-0.26626550000000004,-0.03050169500000033,1.690119424
2000.0,3454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.80772888825,1.7222545475,0.15549386575,-0.33058415100000005,-0.37686160600000007,-0.06288192799999992,0.31644683799999984,-0.621975463,1.2045332725,1.0433151765,0.34508342175,-0.13834064000000001,-0.3369062119999999,-0.13922574600000004,-0.0028819380000000283,-1.380333687,-0.7050034405000001,-0.573818403,0.119677156,0.16921831900000006,0.645712915,0.28169029599999995,0.49028369600000005,-0.478708624,-1.46079096375,-1.485002457,0.16938232625,0.017620706999999847,1.0009271240000002,0.6526340190000002,0.26297523300000014,-0.677529305,-1.95248006475,-1.6848147947499998,-0.0521596755,1.7991250249999997,1.6517993080000002,0.36565862300000007,0.10805894199999999,0.208638702
2001.0,3397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4304985025,1.7079279567499999,0.14538882675,-0.10928431900000035,-0.576654097,-0.23368821399999984,-0.5859211210000002,-0.581555307,1.2464429907499999,1.297097937,0.17727904525,0.00557076099999998,-0.20230238000000011,0.003920986000000015,-0.17554779799999998,-0.709116181,-0.8215498175,-0.32462861174999996,-0.01817843875,0.09793566899999995,-0.006130784999999972,0.032509184999999996,-0.023147304000000007,0.072713755,-2.13359181275,-1.0587859427500002,0.1633373635,-0.2162214229999999,0.8508593960000002,-0.11937115899999995,1.854397204,-0.653349454,-2.37525010575,-1.77839372375,-0.1047805755,0.9758502979999997,0.7422391210000001,-1.2129976580000001,1.630369719,0.419122302
2002.0,3535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6884736459999998,2.113869146,0.60011558225,-1.8858396169999998,0.22879285699999996,-0.34218841300000014,-0.3753261710000002,-2.400462329,1.48093446225,1.41625377475,0.4457660475,-0.753908115,-0.4673432419999999,-0.08240068099999998,0.12515280200000012,-1.78306419,-0.87556536,-0.7274797982500001,-0.2022586095,0.219805303,-0.050871082999999984,0.08557677899999994,-0.23209698199999995,0.809034438,-1.9900102982499999,-2.42903282325,-0.56810314075,0.16693276299999993,0.14726172599999998,-0.024467989000000134,0.11595568999999983,2.272412563,-2.1613155080000004,-2.74526788025,-0.52979553675,1.2392458440000003,-0.18415435199999974,-0.32566040800000007,-0.1886181790000001,2.119182147
2004.0,3607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7251908955,1.45228276825,0.377804724,0.4784908349999999,0.02731040699999987,-0.9003844379999999,0.8199265809999999,-1.511218896,1.62248287,1.5120905007499998,0.300335588,-0.042720825000000184,0.11038429300000008,-0.172001764,0.42543492699999996,-1.201342352,-0.7988844079999999,-0.5933791847500001,-0.073811557,0.14149020299999993,0.23739801699999996,0.147555337,0.05379096,0.295246228,-2.417550381,-1.4027791192499999,-0.232607703,-0.8489499469999997,0.003339458999999767,1.5510879679999998,-0.04310645099999999,0.930430812,-2.1529084327500003,-1.4631795495000002,-0.467055233,-1.0118923420000001,0.2261241110000003,1.9453799410000001,0.45798287700000007,1.868220932
2005.0,3220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.461264618,0.9738754995,0.31717449,-0.429972271,0.3619878510000001,-0.5535401900000001,-0.23083643199999992,-1.26869796,1.6529338732499999,1.3356806285,0.32270950475,-0.778053908,0.2884671349999999,-0.22445427600000012,-0.3065118499999999,-1.290838019,-0.778133851,-0.37914281224999996,-0.2022586095,0.5687680589999999,-0.09163436300000005,0.14124614,0.11830032700000004,0.809034438,-1.951201749,-0.964457251,-0.3444395155,0.524971683,-0.3274185329999999,0.20438582600000002,0.332034964,1.377758062,-1.86059418,-0.9164247045,-0.28085820225,0.8204504449999999,-0.8226419370000002,0.93366072,0.31541520199999995,1.123432809
2006.0,3245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.818225621,1.90553665275,0.347489607,0.20672736199999986,0.6038910160000002,0.5772389690000002,-1.00480539,-1.389958428,1.77826656,1.5792635125,0.34508342175,-0.04674512399999986,-0.33160301000000003,0.31643163899999993,0.1236881449999998,-1.380333687,-0.81162321625,-0.6124295934999999,-0.16789697775,0.2524691579999999,0.11406554499999999,0.14116467100000007,-0.018705980999999983,0.671587911,-2.7620012459999996,-1.87307163525,-0.426046514,-0.6828259459999999,0.11821550999999975,1.0320113309999999,-1.42413864,1.704186056,-2.27445621125,-1.85465662125,-0.3658611945,0.2508766590000002,-0.5220212420000001,0.0048025479999997955,0.1265865989999999,1.463444778
2007.0,3899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.461264618,0.9738754995,0.31717449,-0.429972271,0.3619878510000001,-0.5535401900000001,-0.23083643199999992,-1.26869796,1.6529338732499999,1.3356806285,0.32270950475,-0.778053908,0.2884671349999999,-0.22445427600000012,-0.3065118499999999,-1.290838019,-0.778133851,-0.37914281224999996,-0.2022586095,0.5687680589999999,-0.09163436300000005,0.14124614,0.11830032700000004,0.809034438,-1.951201749,-0.964457251,-0.3444395155,0.524971683,-0.3274185329999999,0.20438582600000002,0.332034964,1.377758062,-1.86059418,-0.9164247045,-0.28085820225,0.8204504449999999,-0.8226419370000002,0.93366072,0.31541520199999995,1.123432809
2008.0,3835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5393374309999999,1.2698390800000001,0.25654425575,-1.085503246,0.431965264,-0.6171541950000001,0.368342681,-1.026177023,1.64194733125,1.20708222725,0.0765964195,-0.8220000759999999,0.2884671349999999,-0.13594633099999998,-0.821998592,-0.306385678,-0.70446553925,-0.13578476750000001,-0.2022586095,0.05237915000000004,0.594325571,0.907472497,-0.018169698999999984,0.809034438,-1.951201749,-0.964457251,-0.3444395155,0.524971683,-0.3274185329999999,0.20438582600000002,0.332034964,1.377758062,-1.86059418,-0.9164247045,-0.28085820225,0.8204504449999999,-0.8226419370000002,0.93366072,0.31541520199999995,1.123432809
2009.0,3246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06670242825,1.4566188755,0.26664929475,-0.004849835000000358,-0.6495285820000001,-0.2241158350000001,0.053156203000000124,-1.066597179,1.6529338732499999,1.3356806285,0.32270950475,-0.778053908,0.2884671349999999,-0.22445427600000012,-0.3065118499999999,-1.290838019,-0.7987895195000001,0.34751215375000005,-0.135989748,0.0880641900000001,0.263674042,-0.6333913339999999,-1.4489430030000001,0.543958992,-1.9614491645,-0.95027681425,-0.37466432975,0.356113581,-0.3836466650000001,0.485194759,0.10641906400000001,1.498657319,-1.83120984925,-0.942098755,-0.264667156,0.8044483139999998,-0.610411429,0.8482138269999999,-0.031249522999999946,1.058668624
2010.0,3830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.50817343925,1.304334028,0.26664929475,-1.299418578,0.43124099699999996,-0.39230628200000006,0.598133842,-1.066597179,2.39190095425,2.1716791837500002,0.11015729475,-0.29094287800000007,0.028350674999999992,0.07167743699999995,-0.8253463779999999,-0.440629179,-0.864614935,0.04815192750000008,-0.2022586095,0.06731205500000004,-0.05086823699999998,0.15203049999999996,-0.149817258,0.809034438,-1.9614491645,-0.95027681425,-0.37466432975,0.356113581,-0.3836466650000001,0.485194759,0.10641906400000001,1.498657319,-1.83120984925,-0.942098755,-0.264667156,0.8044483139999998,-0.610411429,0.8482138269999999,-0.031249522999999946,1.058668624
2011.0,3937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6530901949999999,1.40174570175,0.448539997,0.36144044,-0.3126783340000001,0.2878860780000001,-0.3976278550000001,-1.794159988,1.17881998975,1.02490261675,0.25558775425,0.14143356399999996,-0.0703501489999998,-0.0015447060000000068,-0.04479298300000001,-1.022351017,-0.76818187825,-0.5764148345,-0.2022586095,-0.19930429000000005,0.038555444999999966,-0.15138757000000003,-0.562861472,0.809034438,-3.12243979875,-2.9389854779999998,-0.97009317,-0.22344500899999975,1.27526792,-0.355258026,-0.09440702199999995,3.88037268,-0.976668876,-1.04748799425,-0.2869298445,0.026545698000000062,0.5187244440000001,-0.24719699900000003,0.016343126000000097,1.147719378
2012.0,3904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99410902575,1.25067136875,0.48896015325,-0.4967440710000002,0.1975461999999999,-0.00842335499999991,0.06035478200000011,-1.955840613,1.0382671835,0.82738207925,0.12134425325,-0.13834064000000001,-0.028765139999999967,0.07931126899999996,-0.30274559,-0.485377013,-0.64362121975,-0.6410893905,-0.11635452975,0.11755109999999991,0.9791596810000001,0.551565647,-0.018169698999999984,0.465418119,-4.30539987925,-3.3859716505,-1.00636294725,1.2497601869999997,0.546812128,-0.9648519799999997,-0.44768457800000006,4.025451789,-1.5387428154999998,-0.7948799539999999,-0.09668505225,1.00899871,0.5430763439999999,-0.16810266399999996,0.023784600000000156,0.386740209
2014.0,3889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9873460022499998,1.020954404,0.31717449,-0.09783747700000012,0.16485100799999985,0.274806887,-0.4271281189999999,-1.26869796,1.03613603325,1.07764969575,0.3115225465,-0.17021391200000002,0.016986671000000175,0.12848436499999982,-0.04583916599999993,-1.246090186,-0.70258362825,-0.4902218785,-0.2022586095,0.07900152399999993,0.235063201,-0.10958407400000003,0.561791886,0.809034438,-3.4880310427500003,-2.356101363,-0.59530547375,-1.3696683600000004,2.055850971,-0.597911581,2.068877751,2.381221895,-1.6925775492500001,-0.9606051475,-0.08454176775,0.03301873799999999,1.218215605,-0.904078405,0.6865421110000001,0.338167071
2018.0,4256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4681536925,1.7388793589999998,0.458645036,-0.45268090900000013,0.765194173,0.18592547299999995,-0.6729161229999998,-1.834580144,0.9358176284999999,0.8979239612500001,0.26677471275,-0.03837540699999997,0.01471387099999999,0.026858758000000038,0.0394475809999999,-1.067098851,-0.8225079202500001,-0.72786224025,-0.19898607325,0.16299741199999995,-0.319908733,-0.11658548400000002,-0.007934447000000011,0.795944293,-0.55648250075,-0.75452833975,-0.10264100175,0.03152801100000002,0.05491708000000001,-0.5266288620000001,0.424164365,0.410564007,0.23627588,-0.06255999050000005,0.06320152825,0.198384404,-0.8752165660000001,-0.421838664,0.7670196859999999,-0.252806113
2019.0,4571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7245773844999999,1.302081639,0.337384568,-0.2651664650000001,0.16195393699999983,-0.18184548,-0.05054158799999997,-1.349538272,1.58038154075,1.33855913925,0.24440079575,-0.3583926020000001,0.06576888300000006,-0.043065833,-0.21955120999999989,-0.977603183,-0.7648936392500001,-0.34112998775000003,-0.170760447,0.17288164400000006,0.22272892700000002,0.128025454,-0.135778067,0.683041788,-2.5875624509999997,-1.67446919975,-0.5016085495,0.03872009399999987,0.22834505799999993,0.2225239619999999,0.13578770100000015,2.006434198,-1.79121333875,-1.075005144,-0.26669103675,0.4351948130000003,-0.1684358880000001,0.5112499989999999,0.22107099100000005,1.066764147
2021.0,2715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3873964125,0.06158634874999999,0.0241283585,0.17546515600000007,0.590854196,-0.3082396,0.576631999,-0.096513434,-0.03670111799999999,-0.02586471125,-0.0240862065,0.010237299999999998,0.140605298,0.142677028,-0.127150417,0.096344826,-0.80789237725,-0.582418536,-0.16462444125,0.14370441499999997,-0.08101029999999998,0.22589908299999995,-0.12832197899999997,0.658497765,-0.12944579125,0.15268164725,0.06964043925,0.08125343699999998,0.039743954000000005,-0.02047441400000001,0.176711677,-0.278561757,-0.41429253,-0.033299588750000005,0.05105824375,-0.280716367,-1.109742761,-0.025342441,-0.838654256,-0.204232975
1990.0,1667.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.670352002,-0.49726487900000005,-0.0162917975,-0.40320129000000005,0.3109445420000001,-0.010205302000000027,0.35563910200000004,0.06516719,-0.28710079374999997,-0.620919264,-0.11358187375,-0.001514477000000014,0.095232288,0.137211335,-0.165504439,0.454327495,-0.8249973915,-0.06386458499999992,-0.11553639575,0.08786928299999996,-0.0066535229999999945,-0.17406445999999998,0.29316924600000005,0.462145583,0.5155568640000001,0.6276154585,0.15124743775,0.133173094,-0.12437715199999999,0.23943972599999996,-0.06594562799999998,-0.604989751,0.37583660325,0.06713566124999998,0.004508986,0.266698322,-0.011622729000000054,0.21493886500000003,-0.09941433,-0.018035944
1991.0,1557.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.705164696,-0.1864435685,0.0140233195,-0.16657732000000003,-0.05860089800000001,0.6948375200000001,-0.7861181239999999,-0.056093278,-0.2256495815,-0.6067153915000001,-0.0240862065,-0.337307747,-0.171702575,-0.31625977299999997,-0.16780604299999996,0.096344826,-0.8074835895,-0.16980537575,-0.12044520025,-0.22290820700000002,-0.05902373900000002,0.16385752599999992,2.084879409,0.481780801,0.7116297985000001,0.54766231075,0.160314882,0.14941041099999997,-0.04543440099999996,-0.5046850599999999,0.6936301970000001,-0.641259528,0.5542631367499999,0.07858852624999998,0.2008254205,0.093143643,-0.385076082,-0.537185236,0.06922761099999997,-0.803301682
1993.0,2248.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6967745332499999,-0.3454700725,-0.13755226575,0.5116622930000001,-0.023732902,-0.435050666,0.545532052,0.550209063,-0.2708417455,-0.5269781605,-0.1023949155,-0.333283448,-0.172081374,-0.13159191500000006,0.392730295,0.409579662,-0.555899062,-0.6878020792499999,-0.11226385925,-0.15719246199999998,-0.238382172,0.230766645,0.18653534000000005,0.449055437,0.62108324675,0.574760406,0.217742029,-0.09607852800000005,0.02196490299999998,-0.03082785499999996,-0.29298390100000005,-0.870968116,0.33849652775,0.07074645125000001,0.075344813,-0.44165599299999997,-0.22833714000000005,0.09199671999999998,-0.319340551,-0.301379252
1994.0,1801.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.57360018925,-0.9322513597500002,0.1150737095,0.460029585,-0.124956972,0.156677226,0.062048360999999996,-0.460294838,-0.23697295599999998,-0.85579261275,-0.2366384165,-0.4651219529999999,0.00675906699999998,0.184198154,-0.7224837529999999,0.946553666,-0.8036869565,0.267067412,-0.02676884675,0.06540752500000002,-0.411218481,-2.666414156,-1.301733394,0.107075387,0.576156172,0.64457346125,0.16938232625,-0.41205445399999996,0.13376968599999994,-0.347035509,0.04896881200000003,-0.677529305,0.2812051185,0.12016221075,-0.4609835905,-0.555582815,0.267507341,-0.3222063380000001,-1.124735827,1.843934362
1995.0,1481.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20979511474999998,-0.44170686025,-0.05671195375,0.103832039,0.760607144,0.21202677300000006,0.35563910200000004,0.226847815,-0.15868007575,-0.2892148395,-0.06883404,-0.07765503700000001,0.09447468799999997,-0.6145596249999999,-0.16864298899999997,0.27533616,-0.676324025,-0.7450829434999999,-0.19407726875,0.843744846,-0.20577154799999997,0.22909148099999999,-0.018169698999999984,0.776309075,0.14067261975,0.519025356,0.05150555075,0.08310984500000002,-0.30935442599999996,-0.212316768,0.14784423399999996,-0.206022203,-0.4940278995,-0.017373096000000005,0.083440336,-0.8363654380000001,-0.2234196519999999,-1.298404062,0.114297,-0.333761344
1996.0,2001.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42863296775,-0.26836409825,-0.0061867585,0.28513105099999997,0.07990539400000002,0.518799557,-0.059245956000000016,0.024747034,-0.183213631,-0.40586162174999996,-0.04646012325,-0.109528309,-0.037856343000000015,0.09241079299999999,-0.469134352,0.185840493,-0.8363211724999999,0.08622573774999998,-0.2022586095,-0.07242696800000004,-0.11038547200000004,0.05615806900000009,3.2255252,0.809034438,0.404342089,0.41343348874999997,0.102887735,-0.028663465,0.20405412100000003,0.03740083999999999,-0.150597321,-0.41155094,0.22052489749999998,0.06580701375,0.15630004375,-0.010862735000000012,0.151098915,0.248705075,-0.396664052,-0.625200175
1997.0,1988.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.50446342575,0.22991975025,0.0039182805,0.21466700099999997,-0.42790491399999997,0.635147271,-0.00024542999999999093,-0.015673122,-0.13675338175,-0.58295714475,-0.147142749,-0.24941541099999998,0.09598988799999998,-0.31188721900000005,0.09119274799999999,0.588570996,-0.815600581,-0.55399797,0.0881789935,0.060604769,-0.13577509099999996,-0.566396519,0.23771159900000005,-0.352715974,0.51320458025,0.18720979599999998,0.05150555075,-0.097395067,0.20293729600000004,-0.393085038,0.08257749799999997,-0.206022203,0.456344648,-0.65899226475,-0.12299550225,-0.04440250100000004,0.675029799,-0.6206395389999999,0.00834092799999997,0.491982009
